,carbohydrates_100g,energy_100g,fiber_100g,proteins_100g,saturated-fat_100g,sodium_100g,sugars_100g
37212,24.884280051892134,356.0,0.0,1.1,0.1,0.0118110236220472,15.0
37213,24.884280051892134,1109.0,0.0,19.0,15.0,0.47244094488189,0.5
37214,24.884280051892134,172.0,0.7,0.0,0.0,0.196850393700787,9.3
37215,24.884280051892134,33.0,0.5,0.0,0.0,0.0039370078740157,2.0
37216,12.4,238.0,0.0,0.4,0.0,0.0,12.1
37217,24.884280051892134,1054.0,0.0,15.0,14.0,0.47244094488189,0.8
37218,24.884280051892134,59.0,3.6,0.1,0.0,0.0,1.4
37219,24.884280051892134,582.0,7.0,8.0,0.5,0.511811023622047,2.0
37220,21.0,391.0,1.6,0.8,0.0,0.0,21.0
37221,24.884280051892134,389.0,1.4,2.5,0.3,0.433070866141732,4.9
37222,24.884280051892134,1941.0,3.9,8.2,7.6,0.15748031496063,15.5
37223,24.884280051892134,464.0,1.3,2.9,1.0,0.0984251968503937,13.1
37224,24.884280051892134,50.0,0.0,0.1,0.01,0.0236220472440945,2.5
37225,24.884280051892134,916.0,0.5,17.0,11.5,0.196850393700787,0.5
37226,24.884280051892134,264.0,2.4,0.3,0.0,0.0039370078740157,11.0
37227,24.884280051892134,301.0,2.1,0.5,0.0,0.0,15.0
37228,24.884280051892134,318.0,0.1,0.8,3.8,0.208661417322835,0.0
37229,24.884280051892134,2063.0,6.0,16.0,2.4,0.0393700787401575,34.0
37230,24.884280051892134,2142.0,0.0,7.5,2.8,0.551181102362205,3.1
37231,24.884280051892134,577.0,4.7,0.6,0.3,0.031496062992126,30.0
37232,56.7,2247.0,1.8267876662954934,7.7,5.0,0.114173228346457,17.6
37233,24.884280051892134,1628.0,0.0,13.7,0.3,0.0393700787401575,5.7
37234,54.2,2054.0,1.8267876662954934,9.6,3.3,0.118110236220472,37.6
37235,24.884280051892134,1105.0,7.0,2.4,0.01,0.0039370078740157,38.0
37236,24.884280051892134,1920.0,3.5,7.9,7.1,0.177165354330709,16.0
37237,24.884280051892134,2841.0,7.6,22.9,5.0,0.0039370078740157,5.7
37238,24.884280051892134,2029.0,5.1,8.0,10.4,0.216535433070866,20.1
37239,24.884280051892134,1105.0,7.0,2.4,0.01,0.0039370078740157,38.0
37240,24.884280051892134,385.0,0.0,4.8,1.5,0.078740157480315,6.3
37241,24.884280051892134,602.0,1.8,0.9,0.1,0.0393700787401575,22.4
37242,13.1,469.0,0.0,6.4,0.8,0.275590551181102,1.2
37243,24.884280051892134,84.0,1.0,1.2,0.0,0.0078740157480315,3.4
37244,24.884280051892134,1648.0,1.6,8.2,0.2,0.141732283464567,0.0
37245,24.884280051892134,293.0,0.9,2.2,0.8,0.0905511811023622,2.4
37246,24.884280051892134,770.0,2.4,5.9,1.4,0.669291338582677,1.7
37247,24.884280051892134,611.0,1.4,0.5,0.05,0.0275590551181102,29.0
37248,24.884280051892134,837.0,0.0,20.0,1.7,0.393700787401575,0.8
37249,24.884280051892134,611.0,1.4,0.5,0.05,0.0275590551181102,28.5
37250,24.884280051892134,469.0,2.0,0.5,0.2,0.0098425196850393,25.0
37251,24.884280051892134,481.0,2.0,0.6,0.5,0.0393700787401575,26.0
37252,24.884280051892134,1615.0,1.5,6.2,0.3,0.0053385826771653,0.5
37253,24.884280051892134,837.0,3.0,15.8,1.9,0.393700787401575,0.1
37254,24.884280051892134,950.0,2.4,4.5,1.8,0.271653582677165,2.0
37255,24.884280051892134,285.0,0.7,1.3,0.24,0.0039370078740157,10.6
37256,24.884280051892134,920.0,0.0,19.0,3.6,0.354330708661417,0.0
37257,24.884280051892134,222.0,0.0,0.3,0.1,0.0393700787401575,9.9
37258,24.884280051892134,1251.0,3.2,6.4,2.0,0.0590551181102362,1.5
37259,24.884280051892134,364.0,0.0,3.1,2.0,0.0433070866141732,11.3
37260,36.5,1753.0,1.9,4.7,17.6,0.047244094488189,29.1
37261,24.884280051892134,1481.0,5.0,4.6,2.2,0.0078740157480315,41.1
37262,24.884280051892134,234.0,2.9,0.6,0.0,0.0196850393700787,9.4
37263,24.884280051892134,364.0,0.0,3.1,2.0,0.0433070866141732,11.3
37264,24.884280051892134,410.0,0.0,3.1,2.1,0.0393700787401575,14.4
37265,24.884280051892134,192.0,0.7,1.0,1.2,0.31496062992126,1.5
37266,24.884280051892134,1264.0,0.0,12.0,1.0,0.0393700787401575,1.3
37267,24.884280051892134,1778.0,3.8,6.3,4.6,0.0708661417322835,36.1
37268,24.884280051892134,1782.0,0.0,6.5,6.4,1.14173228346457,1.0
37269,24.884280051892134,2184.0,0.0,6.9,2.9,0.393700787401575,0.6
37270,24.884280051892134,255.0,0.6,3.7,0.3,0.0078740157480315,6.8
37271,13.5,234.0,0.9,0.0,0.0,0.0,12.3
37272,24.884280051892134,209.0,1.6,0.2,0.0,0.0196850393700787,10.6
37273,24.884280051892134,205.0,1.7,0.4,0.1,0.0078740157480315,10.2
37274,24.884280051892134,636.0,0.0,3.7,0.1,0.511811023622047,0.5
37275,24.884280051892134,1343.0,0.0,12.0,10.0,0.433070866141732,2.5
37276,24.884280051892134,1155.0,0.1,6.5,3.1,1.02362204724409,7.4
37277,24.884280051892134,393.0,0.0,1.3,1.0,1.02362204724409,0.5
37278,24.884280051892134,870.0,2.7,8.6,1.6,0.444881889763779,3.7
37279,24.884280051892134,657.0,0.0,23.0,2.1,0.826771653543307,0.0
37280,24.884280051892134,682.0,1.7,0.5,0.0,0.0118110236220472,39.0
37281,24.884280051892134,937.0,5.1,2.0,2.5,0.669291338582677,1.3
37282,24.884280051892134,222.0,1.4,0.2,0.1,0.0393700787401575,12.0
37283,24.884280051892134,1686.0,0.0,7.6,1.3,0.885826771653543,4.6
37284,24.884280051892134,1192.0,4.0,5.0,0.01,0.0039370078740157,1.0
37285,24.884280051892134,611.0,0.0,3.0,0.3,0.511811023622047,4.9
37286,24.884280051892134,1544.0,0.0,11.0,13.0,0.393700787401575,1.3
37287,24.884280051892134,243.0,2.4,0.6,0.0,0.0196850393700787,10.9
37288,24.884280051892134,293.0,0.9,2.6,0.5,0.0905511811023622,1.5
37289,24.884280051892134,2017.0,6.3,13.5,3.8,0.015748031496063,25.0
37290,24.884280051892134,1084.0,0.0,7.7,17.0,0.248031496062992,1.8
37291,24.884280051892134,192.0,1.2,0.9,0.4,0.0393700787401575,3.1
37292,24.884280051892134,653.0,5.5,4.8,0.7,0.433070866141732,2.74
37293,24.884280051892134,255.0,1.4,0.6,0.0,0.0039370078740157,14.5
37294,24.884280051892134,146.0,0.0,0.1,0.0,0.0,7.8
37295,24.884280051892134,519.0,0.1,3.5,2.0,0.0393700787401575,12.6
37296,24.884280051892134,891.0,2.2,5.5,1.5,0.47244094488189,2.5
37297,24.884280051892134,17.0,0.0,0.1,0.0,0.393700787401575,0.1
37298,8.2,411.0,4.9,4.4,0.8,0.271653543307087,3.0
37299,24.884280051892134,544.0,0.0,4.0,1.0,0.393700787401575,4.0
37300,24.884280051892134,285.0,0.0,0.5,0.3,0.0393700787401575,10.4
37301,24.884280051892134,213.0,0.0,0.1,0.0,0.0,11.6
37302,24.884280051892134,485.0,0.0,6.8,5.6,0.0393700787401575,3.0
37303,24.884280051892134,243.0,1.5,0.4,0.22,0.0003937007874015,10.9
37304,24.884280051892134,540.0,2.0,0.5,0.1,0.031496062992126,30.0
37305,24.884280051892134,381.0,0.0,1.3,0.0,0.511811023622047,16.2
37306,4.0,523.0,1.8267876662954934,4.8,7.5,0.0433070866141732,2.8
37307,24.884280051892134,1971.0,0.0,10.0,13.0,0.031496062992126,19.0
37308,24.884280051892134,151.0,1.0,4.0,4.0,0.393700787401575,1.0
37309,24.884280051892134,623.0,1.1,3.4,3.3,0.0393700787401575,19.0
37310,24.884280051892134,192.0,0.5,3.2,1.0,0.0393700787401575,4.8
37311,24.884280051892134,109.0,0.0,0.8,0.2,0.220472440944882,2.0
37312,24.884280051892134,2092.0,4.2,8.9,9.2,0.21259842519685,22.0
37313,24.884280051892134,1619.0,3.6,8.6,0.5,0.110236220472441,1.2
37314,24.884280051892134,607.0,0.0,3.4,3.3,0.0393700787401575,19.0
37315,24.884280051892134,515.0,3.1,2.9,0.6,0.551181102362205,2.7
37316,24.884280051892134,1046.0,2.6,7.4,0.2,0.433070866141732,1.3
37317,24.884280051892134,586.0,1.0,0.0,0.0,0.0,32.0
37318,24.884280051892134,410.0,0.0,3.1,2.1,0.0393700787401575,14.4
37319,24.884280051892134,71.0,0.0,0.1,0.1,0.0,1.0
37320,24.884280051892134,1611.0,3.4,8.3,0.6,0.118110236220472,0.7
37321,24.884280051892134,0.0,0.0,0.0,0.0,0.0,0.0
37322,24.884280051892134,4.0,1.0,1.0,1.0,0.0039370078740157,1.0
37323,24.884280051892134,4.0,1.0,1.0,1.0,0.0,1.0
37324,24.884280051892134,4.0,1.0,1.0,1.0,0.0,1.0
37325,24.884280051892134,1494.0,4.9,12.3,0.3,0.0078740157480315,3.6
37326,24.884280051892134,377.0,0.0,0.0,17.0,0.0,0.0
37327,24.884280051892134,2142.0,6.1,17.0,15.0,0.866141732283465,1.8
37328,24.884280051892134,908.0,0.2,10.3,1.4,0.511811023622047,2.8
37329,24.884280051892134,682.0,0.0,14.6,2.1,0.118110236220472,1.5
37330,24.884280051892134,1582.0,7.9,12.1,0.6,0.0196850393700787,1.0
37331,24.884280051892134,4.0,1.0,1.0,1.0,0.0,1.0
37332,24.884280051892134,176.0,0.0,5.0,0.0,0.0393700787401575,5.4
37333,24.884280051892134,381.0,2.0,4.0,0.3,0.0039370078740157,12.0
37334,24.884280051892134,251.0,1.2,0.5,0.0,0.0039370078740157,14.0
37335,24.884280051892134,4.0,1.0,1.0,1.0,0.0039370078740157,1.0
37336,24.884280051892134,4.0,1.0,1.0,1.0,0.0,1.0
37337,24.884280051892134,941.0,0.0,1.61,0.43,0.0015748031496063,30.3
37338,24.884280051892134,377.0,0.0,7.4,2.6,0.031496062992126,11.0
37339,24.884280051892134,1900.0,5.8,4.7,11.0,0.0118110236220472,37.0
37340,24.884280051892134,251.0,2.6,0.35,0.2,0.0039370078740157,9.8
37341,24.884280051892134,372.0,1.5,1.2,0.8,0.275590551181102,2.7
37342,24.884280051892134,1318.0,2.1,0.9,0.0,0.0196850393700787,13.7
37343,47.0,1560.0,2.3,8.3,6.5,0.295275590551181,17.0
37344,24.884280051892134,289.0,1.9,0.5,0.1,0.0393700787401575,13.3
37345,24.884280051892134,192.0,0.5,3.2,1.0,0.044488188976378,4.8
37346,24.884280051892134,226.0,1.7,0.3,0.1,0.0,12.0
37347,24.884280051892134,297.0,2.8,0.7,0.0,0.0011811023622047,13.0
37348,24.884280051892134,552.0,2.3,0.6,0.1,0.0196850393700787,31.0
37349,24.884280051892134,230.0,3.0,3.6,0.2,0.0078740157480315,1.8
37350,24.884280051892134,816.0,0.0,1.3,4.9,0.590551181102362,3.4
37351,24.884280051892134,979.0,7.0,2.0,0.08,0.0,35.0
37352,24.884280051892134,92.0,2.3,2.8,0.1,0.0307086614173228,0.2
37353,24.884280051892134,3427.0,0.0,0.0,18.0,0.0,0.0
37354,24.884280051892134,389.0,0.0,3.1,2.0,0.0511811023622047,13.2
37355,24.884280051892134,372.0,1.8,1.9,0.1,0.0295275590551181,0.7
37356,24.884280051892134,268.0,0.5,3.2,2.2,0.0492125984251968,1.32
37357,24.884280051892134,774.0,1.2,2.3,0.1,0.015748031496063,1.1
37358,24.0,582.0,2.5,2.5,0.4,0.334645669291339,2.2
37359,24.884280051892134,226.0,1.9,1.0,1.0,0.393700787401575,11.0
37360,24.884280051892134,1506.0,3.0,14.5,1.1,0.0295275590551181,3.0
37361,24.884280051892134,623.0,0.0,4.8,2.3,0.0511811023622047,15.7
37362,24.884280051892134,2054.0,4.5,6.0,16.0,0.047244094488189,20.0
37363,24.884280051892134,226.0,1.9,0.1,1.0,0.0393700787401575,11.0
37364,24.884280051892134,184.0,2.0,0.4,0.1,0.0118110236220472,9.2
37365,24.884280051892134,510.0,0.0,4.2,1.0,0.47244094488189,6.9
37366,24.884280051892134,406.0,1.7,2.7,1.3,0.31496062992126,4.3
37367,24.884280051892134,356.0,0.0,9.6,2.2,0.0354330708661417,3.5
37368,24.884280051892134,824.0,2.1,7.2,2.3,0.393700787401575,4.5
37369,24.884280051892134,1163.0,0.0,20.0,15.0,0.551181102362205,0.1
37370,24.884280051892134,285.0,3.7,5.3,0.3,0.338582677165354,1.4
37371,24.884280051892134,155.0,0.0,1.2,0.1,0.110236220472441,5.8
37372,24.884280051892134,569.0,1.6,0.9,0.1,0.0196850393700787,31.0
37373,24.884280051892134,1548.0,2.6,9.0,0.2,0.196850393700787,0.5
37374,24.884280051892134,100.0,3.1,1.4,0.0,0.275590551181102,0.9
37375,24.884280051892134,184.0,1.8,1.0,0.1,0.0039370078740157,8.3
37376,24.884280051892134,75.0,2.8,2.1,0.1,0.177165354330709,0.1
37377,24.884280051892134,770.0,0.9,22.6,2.0,0.984251968503937,0.0
37378,24.884280051892134,117.0,2.4,1.7,0.0,0.127952755905512,2.3
37379,24.884280051892134,192.0,0.0,0.0,0.0,0.0393700787401575,11.0
37380,24.884280051892134,1456.0,0.0,13.5,1.3,0.0066929133858267,1.1
37381,24.884280051892134,159.0,1.5,0.9,0.2,0.0354330708661417,1.9
37382,24.884280051892134,1992.0,1.2,5.1,1.6,0.0346456692913386,35.3
37383,24.884280051892134,757.0,0.0,3.1,2.1,0.0118110236220472,2.1
37384,24.884280051892134,2121.0,3.7,7.3,11.0,0.12992125984252,27.0
37385,24.884280051892134,180.0,1.4,0.3,0.1,0.0039370078740157,8.9
37386,24.884280051892134,151.0,0.0,1.6,0.1,0.0118110236220472,0.4
37387,2.94,211.0,1.8267876662954934,9.47,3.4832571593152672,0.28272035457118266,8.467244664197693
37388,49.0,950.0,5.7,1.7,0.4,0.0039370078740157,31.4
37389,12.0,773.0,0.7,18.0,0.9,0.433070866141732,1.2
37390,24.884280051892134,314.0,1.5,0.7,1.6,0.0078740157480315,7.7
37391,24.884280051892134,707.0,0.0,15.0,7.8,0.354330708661417,1.0
37392,24.884280051892134,293.0,0.4,3.6,1.8,0.0551181102362205,9.8
37393,24.884280051892134,50.0,0.0,0.1,0.0,0.0,2.0
37394,24.884280051892134,402.0,1.5,2.7,0.2,0.354330708661417,16.0
37395,24.884280051892134,1724.0,6.5,15.4,1.8,0.78740157480315,1.8
37396,24.884280051892134,883.0,0.0,19.0,7.0,0.0669291338582677,0.5
37397,24.884280051892134,276.0,0.0,0.6,3.2,0.236220472440945,6.3
37398,24.884280051892134,607.0,0.0,0.9,0.1,0.0393700787401575,32.0
37399,24.884280051892134,1933.0,2.6,7.2,11.7,0.208661417322835,23.0
37400,24.884280051892134,858.0,0.0,3.8,1.1,0.37007874015748,4.4
37401,24.884280051892134,770.0,0.0,3.0,2.0,0.0118110236220472,2.1
37402,24.884280051892134,506.0,5.0,6.8,0.2,0.196850393700787,1.0
37403,24.884280051892134,134.0,2.2,0.9,0.4,0.263779527559055,1.6
37404,24.884280051892134,1979.0,1.7,6.5,11.8,0.236220472440945,23.8
37405,24.884280051892134,1661.0,2.0,8.7,3.0,0.586614173228346,26.1
37406,24.884280051892134,2130.0,0.0,0.0,7.0,0.0,26.0
37407,24.884280051892134,3464.0,0.0,0.0,7.0,0.0,0.0
37408,24.884280051892134,234.0,1.4,1.1,0.2,0.0118110236220472,9.6
37409,24.884280051892134,577.0,0.0,5.8,2.8,0.393700787401575,0.7
37410,24.884280051892134,272.0,1.9,1.1,0.7,0.196850393700787,5.0
37411,24.884280051892134,117.0,2.5,2.6,0.1,0.0098425196850393,1.3
37412,24.884280051892134,209.0,1.6,2.4,0.1,0.015748031496063,1.4
37413,24.884280051892134,372.0,2.2,4.1,0.4,0.393700787401575,1.2
37414,24.884280051892134,126.0,2.5,1.4,0.1,0.248031496062992,0.7
37415,24.884280051892134,247.0,4.7,3.0,7.5,0.255905511811024,3.6
37416,24.884280051892134,678.0,2.9,2.1,1.3,0.393700787401575,1.1
37417,24.884280051892134,109.0,1.2,1.5,0.0,0.0078740157480315,4.0
37418,24.884280051892134,1602.0,3.0,5.0,2.5,0.236220472440945,21.0
37419,24.884280051892134,891.0,0.0,10.0,1.7,0.433070866141732,2.1
37420,24.884280051892134,1473.0,3.4,7.5,0.5,0.0039370078740157,0.9
37421,24.884280051892134,126.0,2.0,1.0,0.0,0.0708661417322835,3.8
37422,24.884280051892134,1464.0,0.0,16.0,0.2,0.669291338582677,1.7
37423,24.884280051892134,414.0,0.6,3.1,3.9,0.232283464566929,4.1
37424,24.884280051892134,264.0,1.9,0.5,0.1,0.0011811023622047,13.0
37425,24.884280051892134,1125.0,0.0,19.0,16.0,0.47244094488189,0.1
37426,24.884280051892134,1598.0,0.0,1.9,2.4,0.866141732283465,0.5
37427,24.884280051892134,3464.0,0.0,0.0,7.0,0.0,0.0
37428,24.884280051892134,1527.0,0.0,2.3,3.3,0.62992125984252,2.5
37429,24.884280051892134,1335.0,0.0,0.5,0.1,0.0039370078740157,1.3
37430,24.884280051892134,1004.0,0.0,1.0,0.0,0.047244094488189,4.5
37431,24.884280051892134,138.0,0.8,0.8,0.0,0.078740157480315,6.9
37432,24.884280051892134,247.0,2.0,2.4,2.6,0.0748031496062992,1.9
37433,11.2,389.0,5.37,5.85,0.488,0.307,0.585
37434,8.7,258.0,4.2,3.4,0.2,0.232283464566929,1.6
37435,24.884280051892134,1540.0,0.0,21.55,6.7,0.62992125984252,0.8
37436,24.884280051892134,1134.0,0.0,19.0,15.0,0.531496062992126,0.5
37437,24.884280051892134,218.0,1.6,1.2,0.7,0.0669291338582677,0.6
37438,24.884280051892134,1138.0,1.4,7.5,0.09,0.708661417322835,0.8
37439,24.884280051892134,197.0,3.9,1.0,0.1,0.0039370078740157,7.0
37440,24.884280051892134,1594.0,6.8,12.9,0.95,0.015748031496063,12.82
37441,24.884280051892134,13.0,7.9,11.1,1.3,0.433070866141732,42.8
37442,24.884280051892134,699.0,0.0,5.4,0.2,0.440944881889764,0.1
37443,4.7,322.0,1.0,10.0,0.3,0.248031496062992,0.9
37444,17.0,1196.0,1.2,9.2,13.0,0.748031496062992,3.6
37445,24.884280051892134,2033.0,4.3,6.6,14.0,0.216535433070866,31.0
37446,24.884280051892134,1577.0,3.5,11.0,4.1,0.590551181102362,4.6
37447,64.0,1966.0,4.1,11.0,4.7,0.944881889763779,4.5
37448,24.884280051892134,2858.0,0.0,19.0,5.3,0.0118110236220472,3.4
37449,24.884280051892134,1205.0,0.8,5.6,12.7,0.0393700787401575,29.2
37450,24.884280051892134,0.0,5.6,0.6,0.1,0.0196850393700787,27.0
37451,24.884280051892134,1594.0,7.0,13.0,1.0,0.393700787401575,13.0
37452,24.884280051892134,1619.0,1.7,7.5,9.1,0.275590551181102,20.2
37453,24.884280051892134,406.0,0.0,3.4,2.0,0.047244094488189,13.9
37454,24.884280051892134,402.0,0.0,3.0,1.8,0.0393700787401575,11.0
37455,24.884280051892134,1443.0,3.5,12.0,0.2,0.0,1.5
37456,24.884280051892134,159.0,0.5,0.5,0.1,0.0,8.6
37457,24.884280051892134,858.0,2.2,8.4,0.7,1.09055118110236,19.8
37458,24.884280051892134,167.0,1.4,0.5,0.1,0.0078740157480315,8.9
37459,24.884280051892134,259.0,0.5,0.0,0.0,0.0,15.6
37460,24.884280051892134,1490.0,0.1,12.1,0.5,0.0393700787401575,2.1
37461,24.884280051892134,84.0,0.8,0.0,0.0,0.118110236220472,3.1
37462,24.884280051892134,121.0,0.0,0.3,0.1,0.433070866141732,1.2
37463,24.884280051892134,138.0,0.5,3.2,0.3,0.0,0.4
37464,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
37465,24.884280051892134,628.0,5.0,21.0,0.0,0.0708661417322835,1.0
37466,24.884280051892134,230.0,1.39,0.35,0.0,0.0,8.4
37467,24.884280051892134,828.0,2.6,6.8,1.1,0.511811023622047,5.0
37468,24.884280051892134,1640.0,3.4,11.0,6.8,0.748031496062992,1.6
37469,24.884280051892134,105.0,1.0,0.0,2.0,0.0511811023622047,0.7
37470,24.884280051892134,251.0,2.6,0.35,0.0,0.0039370078740157,9.8
37471,24.884280051892134,126.0,2.5,1.5,0.0,0.196850393700787,4.8
37472,24.884280051892134,243.0,1.6,0.4,0.0001,0.0019685039370078,10.4
37473,24.884280051892134,255.0,0.0,0.6,0.1,0.0039370078740157,13.0
37474,24.884280051892134,188.0,0.0,0.0,0.0,0.0039370078740157,11.1
37475,24.884280051892134,276.0,2.1,0.4,0.0,0.0015748031496063,14.5
37476,24.884280051892134,188.0,0.0,5.4,0.1,0.0,5.6
37477,24.884280051892134,3448.0,0.0,0.01,10.2,0.0118110236220472,0.01
37478,24.884280051892134,238.0,1.8,0.5,0.1,0.0078740157480315,11.9
37479,1.6,71.0,0.0,1.8,0.1,0.393700787401575,1.6
37480,24.884280051892134,1176.0,3.0,6.6,5.9,0.374015708661417,4.6
37481,24.884280051892134,1477.0,3.0,11.0,0.2,0.0,3.2
37482,4.8,195.0,1.8267876662954934,3.2,1.0,0.0511811023622047,4.8
37483,11.2,301.0,0.1,2.8,0.9,0.047244094488189,10.9
37484,97.0,1668.0,1.8267876662954934,0.0,3.4832571593152672,0.28272035457118266,8.467244664197693
37485,1.5,79.0,1.8267876662954934,0.2,0.0,0.0,0.9
37486,57.0,2017.0,0.0,7.0,2.2,0.393700787401575,0.5
37487,3.1,484.0,1.8267876662954934,7.8,3.4832571593152672,0.28272035457118266,8.467244664197693
37488,7.5,1156.0,2.2,1.6,3.2,1.13385826771654,7.5
37489,10.0,418.0,3.9,5.8,1.2,0.31496062992126,0.4
37490,0.0,909.0,1.8267876662954934,23.0,3.4832571593152672,0.28272035457118266,8.467244664197693
37491,24.884280051892134,690.0,0.0,6.5,2.3,0.622047244094488,2.3
37492,73.8,1489.0,8.0,10.5,0.3,0.005,1.5
37493,13.0,343.0,1.6,4.0,0.6,0.216535433070866,2.0
37494,63.0,1244.0,1.8267876662954934,1.0,3.4832571593152672,0.28272035457118266,8.467244664197693
37495,9.6,524.0,1.5,7.9,0.1,0.433070866141732,3.6
37496,3.0,101.0,2.8,1.6,0.0,0.295275590551181,0.8
37497,60.0,1304.0,1.5,7.3,1.5,0.240157480314961,42.0
37498,9.4,167.0,0.0,0.7,0.0,0.0118110236220472,8.7
37499,52.0,1280.0,1.8267876662954934,8.6,3.5,0.62992125984252,2.3
37500,10.7,201.0,1.8267876662954934,0.2,0.01,1.02362204724409,10.5
37501,55.0,2209.0,3.3,7.8,2.6,0.354330708661417,3.8
37502,4.0,197.0,3.0,1.0,0.0,0.28272035457118266,8.467244664197693
37503,2.9,1479.0,1.8267876662954934,1.4,16.0,0.590551181102362,2.0
37504,10.8,394.8,6.4,7.8,0.3,0.18,0.2
37505,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.0063,8.467244664197693
37506,59.7,2264.0,2.5,5.0,15.3,0.2,27.6
37507,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
37508,29.0,851.0,1.5,5.1,1.0,0.299212598425197,5.3
37509,4.8,209.0,0.0,3.5,1.1,0.047244094488189,4.8
37510,0.0,925.6407129494906,1.8267876662954934,0.0,3.4832571593152672,0.00065,8.467244664197693
37511,10.0,176.0,0.0,0.1,0.0,0.0039370078740157,9.8
37512,11.0,368.0,5.1,5.2,0.0,0.326771653543307,1.5
37513,24.884280051892134,326.0,0.0,18.0,0.1,0.47244094488189,0.1
37514,1.5,369.0,1.5,1.0,2.5,0.295275590551181,1.5
37515,2.5,276.0,0.0,0.5,0.2,0.21259842519685,1.0
37516,24.884280051892134,494.0,1.2,4.0,1.3,0.275590551181102,5.5
37517,24.884280051892134,321.9,1.8267876662954934,6.738383179482894,3.4832571593152672,0.28272035457118266,8.467244664197693
37518,26.0,1181.0,2.1,12.0,7.8,0.590551181102362,2.4
37519,24.884280051892134,192.0,0.0,3.2,1.0,0.0511811023622047,4.8
37520,4.4,227.0,1.8267876662954934,1.2,0.5,0.551181102362205,3.0
37521,24.884280051892134,515.0,2.1,2.1,0.7,0.169291338582677,0.5
37522,10.0,201.0,0.7,0.8,0.0,0.0,10.0
37523,13.6,410.0,0.2,3.5,2.3,0.06,13.5
37524,12.4,226.0,1.8267876662954934,0.4,0.005,0.0039370078740157,12.0
37525,0.5,879.0,0.0,18.0,2.7,0.169291338582677,0.5
37526,1.9,390.0,2.2,6.5,0.9,0.165354330708661,1.6
37527,10.3,172.0,1.8267876662954934,0.1,0.1,0.0,9.3
37528,0.0,293.0,0.0,17.0,0.1,0.15748031496063,0.0
37529,0.4,59.0,0.0,2.3,0.0,0.0078740157480315,0.2
37530,24.884280051892134,925.6407129494906,1.8267876662954934,6.738383179482894,3.4832571593152672,0.0126,8.467244664197693
37531,23.2,427.0,0.0,1.2,0.1,0.708661417322835,22.8
37532,96.0,1640.0,1.8267876662954934,0.0,3.4832571593152672,0.28272035457118266,8.467244664197693
37533,30.7,960.0,1.8267876662954934,10.0,3.4832571593152672,0.43,8.467244664197693
37534,35.8,2489.0,4.4,16.6,15.2,0.0393700787401575,31.2
37535,24.884280051892134,79.0,0.0,0.1,0.1,0.0393700787401575,4.7
37536,24.884280051892134,410.0,6.0,5.5,0.1,0.307086614173228,4.8
37537,17.8,910.0,2.8,4.6,1.8,0.669291338582677,1.1
37538,24.884280051892134,105.0,0.7,1.5,0.3,0.393700787401575,1.0
37539,24.884280051892134,753.0,0.5,22.0,3.5,0.47244094488189,0.5
37540,24.884280051892134,544.0,0.4,14.0,2.5,0.196850393700787,0.5
37541,24.884280051892134,544.0,0.3,13.0,2.5,0.236220472440945,0.7
37542,67.9,2330.0,1.8267876662954934,5.1,3.4832571593152672,0.28272035457118266,8.467244664197693
37543,24.884280051892134,1799.0,2.7,4.4,8.6,0.295275590551181,41.2
37544,24.884280051892134,377.0,1.0,3.0,1.5,0.236220472440945,1.0
37545,6.9,197.0,0.0,1.5,0.2,0.5,5.3
37546,19.0,920.0,1.3,5.5,8.0,0.326771653543307,2.6
37547,5.8,286.0,0.0,4.3,2.0,0.062992125984252,5.6
37548,24.884280051892134,1151.0,4.4,2.4,2.7,0.94488188976378,6.6
37549,0.1,1632.0,1.8267876662954934,0.0,1.9,0.0,0.0
37550,8.3,590.0,1.8267876662954934,7.7,5.6,0.275590551181102,1.0
37551,6.0,660.0,1.8267876662954934,7.0,3.4832571593152672,0.28272035457118266,8.467244664197693
37552,69.2,1444.0,4.6,10.1,0.28,0.015748031496063,0.3
37553,1.9,2778.0,1.8267876662954934,1.4,6.0,0.590551181102362,1.2
37554,0.7,987.0,0.0,23.3,3.9,0.118110236220472,0.2
37555,24.884280051892134,594.0,0.0,19.1,10.0,0.354330708661417,1.4
37556,42.0,1652.0,1.3,3.6,13.4,0.236220472440945,30.6
37557,14.0,858.0,0.7,13.0,1.5,0.220472440944882,0.5
37558,1.3,1640.0,0.0,19.8,7.2,0.47244094488189,0.2
37559,4.8,201.0,0.0,7.3,0.0,0.0393700787401575,4.8
37560,24.884280051892134,707.0,3.5,6.0,1.0,0.354330708661417,1.5
37561,2.2,391.4,1.8267876662954934,19.3,3.4832571593152672,0.28272035457118266,8.467244664197693
37562,1.8,167.0,0.4,3.5,0.4,0.0393700787401575,0.8
37563,3.1,53.0,1.8267876662954934,6.738383179482894,0.0,0.28272035457118266,3.1
37564,5.8,121.0,1.3,0.8,0.5,0.031496062992126,2.7
37565,13.7,553.0,1.5,5.4,1.2,0.275590551181102,0.9
37566,24.884280051892134,611.0,1.8267876662954934,15.0,7.0,0.62992125984252,8.467244664197693
